Position	XHC133-SI-GA-G4
chr2:159812235-159812350	
chr2:159781551-159781664	
chr2:159769593-159769708	
chr2:159616291-159616401	
chr2:159609756-159609871	
chr2:159604990-159605101	
chr2:159439031-159439145	
chr2:159267252-159267365	
chr2:159265271-159265381	
chr2:159252579-159252690	
chr2:159197554-159197679	
chr2:158680750-158680860	
chr2:158602978-158603090	
chr2:158528619-158528736	
chr2:158508144-158508256	
chr2:158490300-158490416	
chr2:158476662-158476774	
chr2:158463362-158463478	
chr2:157875438-157875558	
chr2:157860706-157860817	
chr2:157857989-157858101	
chr2:157315031-157315146	
chr2:157314161-157314278	
chr2:157262157-157262275	
chr2:156576416-156576530	
chr2:156535387-156535511	
chr2:156326647-156326761	
chr2:156325296-156325409	
chr2:152719700-152719824	
chr2:152669146-152669258	
chr2:152659115-152659227	
chr2:152655480-152655595	
chr2:152353813-152353923	
chr2:152120345-152120465	
chr2:152118396-152118511	
chr2:152117121-152117231	
chr2:151802554-151802668	
chr2:151475205-151475315	
chr2:151426620-151426730	
chr2:151379481-151379595	
chr2:151377425-151377554	
chr2:151375200-151375310	
chr2:151371543-151371654	
chr2:151248287-151248397	
chr2:150487424-150487544	
chr2:150469593-150469705	
chr2:149200472-149200582	
chr2:148731359-148731469	
chr2:148357411-148357523	
chr2:148240371-148240483	
chr2:148207642-148207757	
chr2:148207405-148207515	
chr2:148105171-148105286	
chr2:148060328-148060439	
chr2:148025498-148025611	
chr2:147935177-147935287	
chr2:147930305-147930422	
chr2:147857482-147857601	
chr2:144508918-144509028	
chr2:144461049-144461161	
chr2:144415013-144415124	
chr2:144414954-144415066	
chr2:144388987-144389101	
chr2:144388886-144388996	
chr2:144384555-144384667	
chr2:143958732-143958853	
chr2:143350649-143350759	
chr2:138571948-138572064	
chr2:138571344-138571454	
chr2:138536296-138536411	
chr2:136199020-136199132	
chr2:135907192-135907311	
chr2:135784820-135784931	
chr2:135783441-135783552	
chr2:135769698-135769811	
chr2:135724937-135725048	
chr2:135717434-135717545	
chr2:135169958-135170072	
chr2:135138231-135138350	
chr2:135064641-135064752	
chr2:134946030-134946143	
chr2:134945718-134945828	
chr2:134620207-134620323	
chr2:134493312-134493441	
chr2:134450733-134450881	
chr2:134324960-134325073	
chr2:134164824-134164938	
chr2:134147545-134147660	
chr2:134128515-134128625	
chr2:134128160-134128272	
chr2:134122059-134122170	
chr2:132033805-132033923	
chr2:131505606-131505716	
chr2:131502757-131502872	
chr2:131483879-131483995	
chr2:131469758-131469870	
chr2:131147747-131147863	
chr2:131071857-131071968	
chr2:131051433-131051548	
chr2:130374285-130374399	
chr2:128265579-128265692	
chr2:128194216-128194329	
chr2:128192216-128192333	
chr2:128182807-128182918	
chr2:128092187-128092300	
chr2:127886570-127886691	
chr2:127885945-127886066	
chr2:127862842-127862957	
chr2:127847583-127847700	
chr2:127846593-127846708	
chr2:127844057-127844176	
chr2:127756328-127756439	
chr2:127701786-127701896	
chr2:127675025-127675135	
chr2:127638412-127638524	
chr2:127497015-127497125	
chr2:127333081-127333199	
chr2:127321088-127321200	
chr2:127307362-127307476	
chr2:127306797-127306925	
chr2:127306629-127306744	
chr2:127305880-127305996	
chr2:127303276-127303390	
chr2:127269968-127270097	
chr2:127266283-127266405	
chr2:127047996-127048106	
chr2:126696185-126696297	
chr2:126655977-126656089	
chr2:121730896-121731009	
chr2:121728286-121728397	
chr2:121582735-121582848	
chr2:121340453-121340563	
chr2:121339081-121339220	
chr2:121337893-121338004	
chr2:121337766-121337878	
chr2:121221908-121222019	
chr2:121221350-121221464	
chr2:120293642-120293753	
chr2:120099294-120099405	
chr2:120074028-120074140	
chr2:119857529-119857643	
chr2:119302240-119302350	
chr2:119265537-119265649	
chr2:119264753-119264863	
chr2:119258897-119259012	
chr2:118108421-118108532	
chr2:118096468-118096581	
chr2:117918265-117918376	
chr2:117916286-117916397	
chr2:117832096-117832206	
chr2:115144771-115144895	
chr2:113958982-113959092	
chr2:113958551-113958663	
chr2:113742649-113742759	
chr2:113712273-113712386	
chr2:113640101-113640213	
chr2:113636334-113636445	
chr2:113584803-113584914	
chr2:113471436-113471549	
chr2:113446765-113446878	
chr2:113243347-113243458	
chr2:113166766-113166878	
chr2:113160734-113160865	
chr2:113160192-113160310	
chr2:113133502-113133612	
chr2:113133300-113133411	
chr2:112851029-112851139	
chr2:112838791-112838904	
chr2:112658979-112659091	
chr2:112653610-112653721	
chr2:112651356-112651469	
chr2:112575474-112575584	
chr2:112531637-112531748	
chr2:112339650-112339763	
chr2:112299930-112300041	
chr2:112117612-112117723	
chr2:112055580-112055692	
chr2:112018965-112019085	
chr2:112017582-112017695	
chr2:111495005-111495117	
chr2:111123636-111123747	
chr2:110083945-110084067	
chr2:109906235-109906345	
chr2:109852045-109852155	
chr2:109822229-109822349	
chr2:109617965-109618083	
chr2:109606622-109606747	
chr2:109504454-109504564	
chr2:108771685-108771795	
chr2:108745851-108745965	
chr2:108729172-108729282	0
chr2:108686725-108686840	
chr2:108684187-108684297	
chr2:108485272-108485384	
chr2:108473262-108473378	
chr2:108462847-108462958	
chr2:108456898-108457017	
chr2:108453735-108453852	
chr2:108382977-108383095	
chr2:108319856-108319972	
chr2:108309717-108309832	
chr2:108238088-108238201	
chr2:106079745-106079869	
chr2:105348477-105348607	
chr2:105345479-105345592	
chr2:105267021-105267134	
chr2:102690981-102691096	
chr2:102690918-102691037	
chr2:102621302-102621423	
chr2:101892147-101892257	
chr2:101891967-101892078	
chr2:101891382-101891493	
chr2:101716460-101716573	
chr2:101697879-101697993	
chr2:101276721-101276831	
chr2:101274910-101275023	
chr2:101273997-101274113	
chr2:101270026-101270138	
chr2:101269638-101269748	
chr2:101143013-101143127	
chr2:101139276-101139387	
chr2:101054236-101054346	
chr2:101032285-101032395	
chr2:101023574-101023684	
chr2:101020274-101020395	
chr2:101008761-101008874	
chr2:100962257-100962367	
chr2:100936929-100937051	
chr2:100576621-100576732	
chr2:100394676-100394791	
chr2:100281835-100281947	
chr2:100281230-100281349	
chr2:100279272-100279382	
chr2:99737587-99737699	
chr2:99551103-99551233	
chr2:99547445-99547559	
chr2:99489485-99489595	
chr2:99403001-99403118	
chr2:99319634-99319744	
chr2:99198894-99199004	
chr2:99196035-99196146	
chr2:99176637-99176749	
chr2:98862790-98862901	
chr2:98838183-98838294	
chr2:98623967-98624080	
chr2:98619848-98619958	
chr2:98619329-98619440	
chr2:98589201-98589311	
chr2:98583276-98583386	
chr2:97849667-97849790	
chr2:97735124-97735236	
chr2:96834280-96834412	
chr2:96833494-96833606	
chr2:96817110-96817222	
chr2:96809797-96809907	
chr2:96806485-96806604	
chr2:96622063-96622179	
chr2:96545106-96545224	
chr2:96250549-96250660	
chr2:96249041-96249167	
chr2:96186111-96186225	
chr2:96185018-96185131	
chr2:95827122-95827236	
chr2:95820987-95821097	
chr2:95819871-95819981	
chr2:95819807-95819920	
chr2:95819293-95819403	
chr2:95818230-95818341	
chr2:95816170-95816312	
chr2:95384119-95384256	
chr2:95291159-95291269	
chr2:95023401-95023518	
chr2:94218535-94218669	
chr2:94198199-94198322	
chr2:91684102-91684222	
chr2:91642990-91643102	0
chr2:91640042-91640162	0
chr2:88750307-88750419	
chr2:88708704-88708824	
chr2:88627161-88627286	
chr2:87455411-87455524	
chr2:86785226-86785337	
chr2:86504450-86504577	
chr2:86504017-86504127	
chr2:86502770-86502883	
chr2:86214973-86215096	
chr2:86081614-86081724	
chr2:86041195-86041317	
chr2:86022839-86022950	
chr2:85869336-85869449	
chr2:85639404-85639520	
chr2:85602570-85602683	
chr2:85599072-85599182	
chr2:85549776-85549892	
chr2:85549317-85549432	
chr2:85544888-85545000	
chr2:85341039-85341151	
chr2:85332570-85332680	
chr2:85319128-85319246	
chr2:85313482-85313594	
chr2:85312467-85312577	
chr2:85309596-85309713	
chr2:85133655-85133776	
chr2:85056063-85056176	
chr2:85053803-85053913	
chr2:84423735-84423846	
chr2:75679916-75680026	
chr2:75665101-75665215	
chr2:75662854-75662970	
chr2:75658890-75659007	
chr2:75657834-75657945	
chr2:75655542-75655652	
chr2:74155385-74155498	
chr2:74154142-74154260	
chr2:74149993-74150111	
chr2:74097062-74097175	
chr2:74096727-74096850	
chr2:73602117-73602227	
chr2:73578459-73578569	
chr2:73573801-73573912	
chr2:73473870-73473997	
chr2:73081045-73081178	
chr2:73074144-73074256	
chr2:72800014-72800124	
chr2:72768238-72768357	
chr2:72693794-72693905	
chr2:72624088-72624198	
chr2:72603043-72603154	
chr2:72176229-72176352	
chr2:71371652-71371763	
chr2:71354701-71354813	
chr2:71352445-71352560	
chr2:71144388-71144498	
chr2:70536948-70537062	
chr2:70520325-70520435	
chr2:70280033-70280145	
chr2:70279734-70279844	
chr2:70279041-70279153	
chr2:70221420-70221530	
chr2:70219688-70219808	
chr2:70217354-70217464	
chr2:70212266-70212377	
chr2:70210059-70210169	
chr2:70187202-70187317	
chr2:70087279-70087389	
chr2:70030211-70030322	
chr2:69941836-69941946	
chr2:69940097-69940215	
chr2:69924711-69924823	
chr2:69923030-69923140	
chr2:69909136-69909247	
chr2:69904668-69904778	
chr2:69866199-69866314	
chr2:69634121-69634232	
chr2:69548549-69548666	
chr2:69514580-69514700	
chr2:69505085-69505207	
chr2:69462626-69462742	
chr2:69462326-69462439	
chr2:69461449-69461565	
chr2:69458657-69458778	
chr2:69323628-69323746	
chr2:69320737-69320851	
chr2:69248161-69248272	
chr2:69246418-69246533	
chr2:68396661-68396771	
chr2:68396097-68396211	
chr2:68315550-68315662	
chr2:68231315-68231425	
chr2:68208877-68208988	
chr2:68202356-68202488	
chr2:68181544-68181659	
chr2:68042778-68042897	
chr2:66559115-66559227	
chr2:66492019-66492140	
chr2:66475087-66475200	
chr2:66435693-66435817	
chr2:66435508-66435621	
chr2:65423722-65423836	
chr2:65407195-65407308	
chr2:65270851-65270963	
chr2:65085761-65085873	
chr2:65084472-65084586	
chr2:65050762-65050876	
chr2:64991371-64991494	
chr2:64632193-64632311	
chr2:64592302-64592412	
chr2:64592065-64592185	
chr2:64459963-64460079	
chr2:64019230-64019344	
chr2:63951156-63951275	
chr2:63842093-63842208	
chr2:62882832-62882946	
chr2:62881368-62881489	
chr2:62880296-62880410	
chr2:62874324-62874434	
chr2:61537991-61538104	
chr2:61537702-61537834	
chr2:61520437-61520551	
chr2:61478135-61478247	
chr2:61458572-61458689	
chr2:61449476-61449586	
chr2:61449204-61449320	
chr2:61400060-61400176	
chr2:61269273-61269395	
chr2:61235278-61235394	
chr2:61189209-61189321	
chr2:61049147-61049262	
chr2:61018419-61018529	
chr2:60929942-60930054	
chr2:60928104-60928221	
chr2:60927327-60927438	
chr2:60918313-60918426	
chr2:60801342-60801452	
chr2:60553490-60553608	
chr2:60483784-60483897	
chr2:60460118-60460232	
chr2:60457643-60457758	
chr2:60457316-60457427	
chr2:58190418-58190534	
chr2:55636175-55636286	
chr2:55609617-55609731	
chr2:55571259-55571370	
chr2:55406712-55406824	
chr2:55312709-55312820	
chr2:55298238-55298349	
chr2:55295570-55295680	
chr2:55289725-55289854	
chr2:55263559-55263674	
chr2:55050457-55050569	
chr2:54972745-54972861	
chr2:54669190-54669302	
chr2:54668738-54668848	
chr2:54668630-54668745	
chr2:54208936-54209047	
chr2:54101621-54101740	
chr2:54083035-54083145	
chr2:54051996-54052132	
chr2:54011687-54011798	
chr2:53974023-53974135	
chr2:53969637-53969753	
chr2:53965620-53965733	
chr2:53965539-53965650	
chr2:53883696-53883808	
chr2:53865298-53865409	
chr2:53864383-53864495	
chr2:53733395-53733509	
chr2:53727416-53727526	
chr2:53712719-53712835	
chr2:53670242-53670368	
chr2:50791075-50791187	
chr2:50376912-50377023	
chr2:48515166-48515297	
chr2:48504592-48504707	
chr2:48494361-48494492	
chr2:48493547-48493661	
chr2:48491499-48491609	
chr2:48440762-48440885	
chr2:48378638-48378753	
chr2:48377169-48377279	
chr2:47887282-47887396	
chr2:47876866-47876977	
chr2:47875448-47875560	
chr2:47854813-47854924	
chr2:47807617-47807729	
chr2:47805551-47805664	
chr2:47804485-47804600	
chr2:47795412-47795529	
chr2:47791132-47791244	
chr2:47481949-47482059	
chr2:47452896-47453013	
chr2:47369561-47369677	
chr2:47335449-47335561	
chr2:47335412-47335522	
chr2:47075261-47075371	
chr2:47042453-47042564	
chr2:47038208-47038324	
chr2:47017928-47018038	
chr2:46761207-46761317	
chr2:46624931-46625049	
chr2:46581874-46581986	
chr2:46385137-46385250	
chr2:46297511-46297621	
chr2:46079125-46079242	
chr2:46074425-46074537	
chr2:45833099-45833217	
chr2:45716640-45716783	
chr2:45703075-45703187	
chr2:45685574-45685686	
chr2:44538331-44538450	
chr2:44321225-44321335	
chr2:44179959-44180078	
chr2:44169046-44169163	
chr2:43888320-43888431	
chr2:43456510-43456621	
chr2:43224055-43224166	
chr2:43223941-43224057	
chr2:42778285-42778396	
chr2:42774766-42774877	
chr2:42709229-42709339	
chr2:42709122-42709238	
chr2:42645476-42645611	
chr2:42588757-42588869	
chr2:42586507-42586666	
chr2:42351084-42351195	
chr2:42350011-42350130	
chr2:42330569-42330685	
chr2:42315474-42315584	
chr2:42258346-42258462	
chr2:40415376-40415490	
chr2:40112608-40112722	
chr2:40112288-40112398	
chr2:39717731-39717844	
chr2:39494717-39494834	
chr2:39493503-39493614	
chr2:39490110-39490226	
chr2:39486882-39487003	
chr2:39482118-39482249	
chr2:39475043-39475157	
chr2:39474620-39474731	
chr2:39437070-39437190	
chr2:39325646-39325760	
chr2:39313454-39313565	
chr2:39037566-39037678	
chr2:39029574-39029693	
chr2:39019882-39019994	
chr2:38985372-38985483	
chr2:38797851-38797963	
chr2:38743848-38743961	
chr2:38734640-38734756	
chr2:38697900-38698012	
chr2:38563119-38563229	
chr2:38294952-38295062	
chr2:38294590-38294703	
chr2:38069862-38069974	
chr2:37992082-37992192	
chr2:37671760-37671871	
chr2:37666763-37666877	
chr2:37644573-37644690	
chr2:37643923-37644044	
chr2:37372446-37372558	
chr2:37259002-37259114	
chr2:37251830-37251941	
chr2:37251566-37251678	
chr2:37203412-37203522	
chr2:37202189-37202303	
chr2:37154887-37155000	
chr2:37153074-37153185	
chr2:37106992-37107105	
chr2:37106518-37106634	
chr2:37104648-37104761	
chr2:37103150-37103262	
chr2:37102953-37103075	
chr2:37102191-37102301	
chr2:37100086-37100196	
chr2:37098840-37098950	
chr2:37098319-37098441	
chr2:37031384-37031501	
chr2:36964124-36964239	
chr2:36922468-36922591	
chr2:36873891-36874006	
chr2:36847331-36847449	
chr2:36846523-36846633	
chr2:36845865-36846002	
chr2:36766315-36766425	
chr2:36558474-36558585	
chr2:36550848-36550959	
chr2:36550184-36550302	
chr2:36549991-36550117	
chr2:36549423-36549535	
chr2:36548217-36548333	
chr2:36408963-36409074	
chr2:33562859-33562974	
chr2:32789980-32790090	
chr2:32785843-32785953	
chr2:32754097-32754212	
chr2:32618626-32618736	
chr2:32618178-32618288	
chr2:32607158-32607268	
chr2:32527583-32527695	
chr2:32523993-32524107	
chr2:32507386-32507504	
chr2:32494182-32494296	
chr2:32460123-32460233	
chr2:32315992-32316107	
chr2:32308980-32309100	
chr2:32307878-32308004	
chr2:32217005-32217120	
chr2:32216529-32216641	
chr2:32190408-32190524	
chr2:32140893-32141012	
chr2:32110054-32110166	
chr2:31990364-31990476	
chr2:31931500-31931611	
chr2:31266750-31266860	
chr2:30667979-30668091	
chr2:30642350-30642469	
chr2:30611033-30611147	
chr2:30259911-30260022	
chr2:30259766-30259879	
chr2:30257740-30257853	
chr2:30159186-30159296	
chr2:30158930-30159050	
chr2:29171959-29172074	
chr2:28947814-28947939	
chr2:28935697-28935818	
chr2:28912265-28912377	
chr2:28862814-28862949	
chr2:28801382-28801496	
chr2:28801003-28801113	
chr2:28416899-28417020	
chr2:28416414-28416531	
chr2:28392895-28393016	
chr2:28178649-28178759	
chr2:27451939-27452058	
chr2:27344431-27344544	
chr2:27338410-27338533	
chr2:27156275-27156391	
chr2:27064249-27064365	
chr2:26784156-26784267	
chr2:26783595-26783710	
chr2:26778892-26779005	
chr2:26731542-26731657	
chr2:26394596-26394707	
chr2:26113707-26113822	
chr2:25799384-25799499	
chr2:25739319-25739433	
chr2:25556120-25556241	
chr2:25282104-25282216	
chr2:24828972-24829084	
chr2:24826697-24826811	
chr2:24820997-24821107	
chr2:24621382-24621515	
chr2:24587051-24587165	
chr2:24518451-24518561	
chr2:24335592-24335705	
chr2:24270598-24270708	
chr2:24264647-24264774	
chr2:24264347-24264466	
chr2:24236623-24236736	
chr2:23987727-23987841	
chr2:23781743-23781858	
chr2:23701665-23701778	
chr2:23684612-23684737	
chr2:23684291-23684404	
chr2:23676760-23676877	
chr2:23605723-23605837	
chr2:23555070-23555181	
chr2:23408256-23408366	
chr2:23400621-23400733	
chr2:23397890-23398000	
chr2:23389434-23389544	
chr2:21043829-21043948	
chr2:20752925-20753049	
chr2:20618270-20618380	
chr2:20449122-20449234	
chr2:20202047-20202164	
chr2:19963671-19963804	
chr2:19899630-19899742	
chr2:19826708-19826823	
chr2:17728497-17728608	
chr2:16602840-16602951	
chr2:16593668-16593788	
